x model
928.4612501073592 2.023425
928.492220757573 2.0234249
928.5231924408738 2.0234247
928.554165157296 2.0234246
928.5851389068739 2.0234244
928.6161136896421 2.0234242
928.6470895056352 2.0234241
928.6780663548875 2.0234239
928.7090442374335 2.0234236
928.7400231533077 2.0234234
928.7710031025445 2.0234232
928.8019840851786 2.0234229
928.8329661012439 2.0234226
928.8639491507754 2.0234223
928.8949332338076 2.023422
928.9259183503747 2.0234216
928.9569045005113 2.0234212
928.9878916842517 2.0234208
929.0188799016306 2.0234203
929.0498691526825 2.0234197
929.0808594374416 2.0234191
929.1118507559428 2.0234185
929.1428431082202 2.0234177
929.1738364943086 2.0234169
929.2048309142422 2.023416
929.2358263680557 2.0234149
929.2668228557832 2.0234136
929.2978203774596 2.023412
929.3288189331195 2.02341
929.3598185227971 2.0234061
929.3908191465268 2.0233933
929.4218208043434 2.0233378
929.4528234962811 2.0231015
929.4838272223747 2.0222
929.5148319826585 2.0192016
929.545837777167 2.0105945
929.5768446059345 1.989425
929.607852468996 1.9452323
929.6388613663856 1.8678964
929.669871298138 1.7561027
929.7008822642877 1.6247274
929.731894264869 1.5019598
929.7629072999167 1.4156348
929.7939213694649 1.379136
929.8249364735487 1.3843585
929.8559526122019 1.4019814
929.8869697854595 1.3913488
929.9179879933561 1.3215631
929.9490072359259 1.1908124
929.9800275132034 1.0254173
930.0110488252233 0.8607885
930.0420711720201 0.7236833
930.0730945536282 0.6269964
930.1041189700823 0.573823
930.1351444214165 0.5635733
930.1661709076659 0.596046
930.1971984288646 0.6724628
930.2282269850474 0.7936698
930.2592565762485 0.956334
930.2902872025027 1.1492497
930.3213188638445 1.3530046
930.3523515603083 1.5447982
930.3833852919287 1.7060576
930.4144200587403 1.8278469
930.4454558607774 1.9111358
930.4764926980748 1.9631719
930.507530570667 1.9931168
930.5385694785884 2.0090957
930.5696094218736 2.0170418
930.600650400557 2.0207371
930.6316924146734 2.0223482
930.6627354642571 2.0230081
930.6937795493428 2.0232627
930.7248246699651 2.0233555
930.7558708261582 2.0233878
930.786918017957 2.0233988
930.8179662453961 2.0234027
930.8490155085096 2.0234042
930.8800658073324 2.0234049
930.9111171418989 2.0234052
930.9421695122437 2.0234052
930.9732229184015 2.023405
931.0042773604066 2.0234044
931.0353328382937 2.0234031
931.0663893520973 2.0234005
931.0974469018518 2.0233957
931.1285054875923 2.0233869
931.1595651093525 2.0233709
931.1906257671678 2.0233426
931.2216874610724 2.0232935
931.2527501911007 2.0232105
931.2838139572875 2.0230738
931.3148787596673 2.0228546
931.3459445982746 2.0225123
931.377011473144 2.021993
931.4080793843102 2.0212271
931.4391483318076 2.02013
931.4702183156709 2.0186047
931.5012893359344 2.0165473
931.532361392633 2.0138574
931.5634344858012 2.0104515
931.5945086154733 2.0062798
931.6255837816843 2.0013436
931.6566599844682 1.9957108
931.6877372238604 1.9895262
931.7188154998948 1.9830114
931.749894812606 1.9764511
931.7809751620292 1.9701603
931.8120565481981 1.964426
931.8431389711482 1.9594078
931.8742224309132 1.9549744
931.9053069275285 1.9504294
931.9363924610279 1.9440648
931.9674790314466 1.9324724
931.9985666388188 1.9095977
932.0296552831794 1.8657217
932.0607449645629 1.7870173
932.0918356830038 1.6570672
932.1229274385366 1.4622518
932.1540202311962 1.2016572
932.1851140610169 0.8973106
932.2162089280334 0.5942885
932.2473048322804 0.3426591
932.2784017737924 0.1709061
932.3094997526041 0.0746659
932.3405987687499 0.0296304
932.3716988222646 0.0113536
932.4027999131828 0.0045562
932.4339020415389 0.0020977
932.4650052073674 0.0012079
932.4961094107034 0.0009293
932.5272146515813 0.0009868
932.5583209300356 0.0014357
932.5894282461011 0.0027333
932.6205365998121 0.0063163
932.6516459912034 0.0161936
932.6827564203096 0.0421362
932.7138678871654 0.1032594
932.7449803918051 0.2261981
932.7760939342638 0.4310362
932.8072085145759 0.7110478
932.8383241327759 1.027363
932.8694407888986 1.3281878
932.9005584829783 1.5749392
932.9316772150502 1.7539128
932.9627969851483 1.8713018
932.9939177933078 1.9422043
933.0250396395627 1.9821795
933.0561625239482 2.0034182
933.0872864464986 2.0141191
933.1184114072485 2.0192528
933.149537406233 2.0216046
933.180664443486 2.0226355
933.2117925190427 2.023068
933.2429216329375 2.0232398
933.2740517852051 2.0232984
933.3051829758801 2.0233019
933.3363152049974 2.023265
933.3674484725911 2.0231796
933.3985827786962 2.0230209
933.4297181233476 2.0227482
933.4608545065793 2.0223035
933.4919919284264 2.021612
933.5231303889232 2.0205858
933.5542698881047 2.019132
933.5854104260055 2.017169
933.61655200266 2.0146464
933.6476946181031 2.0115692
933.6788382723695 2.0080182
933.7099829654936 2.0041622
933.74112869751 2.0002541
933.7722754684537 1.996609
933.8034232783593 1.9935647
933.8345721272611 1.991431
933.865722015194 1.9904384
933.8968729421927 1.990698
933.9280249082918 1.9921807
933.959177913526 1.9947231
933.9903319579299 1.9980564
934.0214870415382 2.0018529
934.0526431643856 2.0057781
934.0838003265067 2.0095382
934.1149585279362 2.012913
934.1461177687087 2.0157696
934.177278048859 2.018058
934.2084393684218 2.019791
934.2396017274315 2.0210101
934.270765125923 2.0217352
934.301929563931 2.028078
934.33309504149 2.0282834
934.3642615586348 2.0260865
934.3954291153999 2.0213365
934.4265977118202 2.0126258
934.4577673479306 1.9986275
934.4889380237651 1.9788836
934.520109739359 1.954676
934.5512824947466 1.9294128
934.5824562899629 1.9080341
934.6136311250423 1.89547
934.6448070000196 1.89481
934.6759839149296 1.9060649
934.7071618698068 1.9261097
934.738340864686 1.9498286
934.769520899602 1.9719043
934.8007019745892 1.9883774
934.8318840896825 1.9972861
934.8630672449165 1.9983164
934.8942514403259 1.9919465
934.9254366759454 1.9786764
934.95662295181 1.958653
934.987810267954 1.9316833
935.0189986244122 1.897474
935.0501880212194 1.8559324
935.0813784584102 1.8074275
935.1125699360193 1.7529563
935.1437624540815 1.6941915
935.1749560126316 1.6334058
935.2061506117041 1.5732917
935.2373462513335 1.5167154
935.2685429315551 1.4664584
935.2997406524032 1.424993
935.3309394139127 1.3943233
935.3621392161181 1.3758945
935.3933400590543 1.3705556
935.4245419427559 1.3785502
935.4557448672576 1.3995161
935.4869488325944 1.4324861
935.5181538388007 1.4759002
935.5493598859114 1.5276516
935.5805669739609 1.5851898
935.6117751029843 1.6456946
935.6429842730164 1.7063102
935.6741944840916 1.764407
935.7054057362448 1.8178206
935.7366180295104 1.8650192
935.7678313639235 1.9051701
935.7990457395188 1.9381005
935.8302611563311 1.9641771
935.8614776143947 1.984141
935.8926951137448 1.9989365
935.923913654416 2.0095631
935.9551332364429 2.0169674
935.9863538598604 2.0219768
936.0175755247031 2.0252698
936.0487982310059 2.0273745
936.0800219788032 2.0286831
936.1112467681303 2.0294748
936.1424725990216 2.029941
936.1736994715118 2.0302085
936.2049273856358 2.0303579
936.2361563414279 2.0304392
936.2673863389236 2.0304824
936.2986173781571 2.0305048
936.3298494591634 2.0305161
936.3610825819769 2.0305217
936.3923167466329 2.0305245
936.4235519531658 2.0305258
936.4547882016104 2.0305264
936.4860254920017 2.0305267
936.5172638243737 2.0305269
936.5485031987621 2.030527
936.5797436152012 2.030527
936.6109850737257 2.030527
936.6422275743705 2.030527
936.6734711171703 2.030527
936.70471570216 2.0305269
936.735961329374 2.0305268
936.7672079988477 2.0305266
936.7984557106151 2.0305263
936.8297044647115 2.0305257
936.8609542611717 2.0305243
936.8922051000301 2.0305214
936.9234569813217 2.0305154
936.9547099050812 2.0305033
936.9859638713435 2.0304798
937.0172188801433 2.0304355
937.0484749315153 2.0303548
937.0797320254944 2.0302126
937.1109901621152 2.0299711
937.1422493414127 2.0295757
937.1735095634215 2.0289514
937.2047708281765 2.0280023
937.2360331357124 2.0266133
937.2672964860641 2.0246586
937.2985608792663 2.022016
937.3298263153538 2.0185885
937.3610927943614 2.0143308
937.3923603163237 2.0092766
937.4236288812758 2.0035605
937.4548984892523 1.9974286
937.4861691402882 1.9912309
937.517440834418 1.9853938
937.5487135716766 1.9803742
937.5799873520989 1.9766018
937.6112621757195 1.9744189
937.6425380425735 1.9740299
937.6738149526956 1.975468
937.7050929061203 1.9785818
937.7363719028826 1.9830374
937.7676519430177 1.98832
937.7989330265597 1.9937243
937.8302151535438 1.9983457
937.8614983240047 2.0011419
937.8927825379774 2.0011719
937.9240677954964 1.9980559
937.9553540965967 1.9924816
937.9866414413129 1.9863561
938.0179298296803 1.982263
938.0492192617332 1.9823443
938.0805097375069 1.9872444
938.1118012570357 1.9958155
938.1430938203546 2.0057798
938.1743874274985 2.0148774
938.2056820785023 2.0217554
938.2369777734006 2.0261658
938.2682745122282 2.0285968
938.2995722950204 2.0297585
938.3308711218115 2.0302427
938.3621709926365 2.0304192
938.3934719075302 2.0304753
938.4247738665273 2.0304902
938.4560768696629 2.0304926
938.4873809169719 2.0304915
938.5186860084888 2.0304892
938.5499921442483 2.0304865
938.5812993242859 2.0304834
938.6126075486358 2.03048
938.6439168173332 2.0304762
938.6752271304126 2.0304718
938.7065384879093 2.030467
938.7378508898578 2.0304615
938.769164336293 2.0304552
938.8004788272498 2.0304478
938.8317943627629 2.0304382
938.8631109428673 2.0304218
938.8944285675979 2.0303797
938.9257472369894 2.0302376
938.9570669510766 2.0297338
938.9883877098944 2.0280431
939.0197095134778 2.0228502
939.0510323618614 2.0084316
939.0823562550804 1.9725339
939.1136811931692 1.8932351
939.145007176163 1.7403556
939.1763342040965 1.4891784
939.2076622770047 1.1475466
939.2389913949223 0.7734254
939.2703215578842 0.449136
939.3016527659254 0.2261382
939.3329850190805 0.1014741
939.3643183173843 0.0424093
939.3956526608723 0.0175109
939.4269880495788 0.0077362
939.4583244835385 0.0040673
939.4896619627867 0.0028767
939.5210004873583 0.0030346
939.5523400572879 0.0049466
939.5836806726104 0.0116977
939.6150223333609 0.0345163
939.6463650395738 0.1053583
939.6777087912847 0.2831077
939.7090535885277 0.6102002
939.7403994313381 1.0332324
939.771746319751 1.3514181
939.8030942538005 0.8858841
939.8344432335223 0.034198
939.8657932589509 2.8e-06
939.8971443301211 0.0
939.928496447068 0.0
939.9598496098264 5e-07
939.9912038184311 0.0143059
940.0225590729173 0.8294797
940.0539153733195 1.8537942
940.0852727196727 2.0187059
940.1166311120119 2.0291147
940.1479905503719 2.0297372
940.1793510347875 2.0299312
940.2107125652938 2.030056
940.2420751419255 2.0301437
940.2734387647179 2.0302082
940.3048034337054 2.0302573
940.3361691489231 2.0302958
940.3675359104059 2.0303265
940.3989037181885 2.0303515
940.4302725723063 2.0358524
940.4616424727938 2.039305
940.493013419686 2.0393197
940.5243854130176 2.0393321
940.555758452824 2.0393429
940.5871325391397 2.0393523
940.6185076719997 2.0393604
940.649883851439 2.0393676
940.6812610774923 2.0393739
940.7126393501949 2.0393796
940.7440186695812 2.0393846
940.7753990356866 2.0393892
940.8067804485459 2.0393932
940.8381629081936 2.0393969
940.869546414665 2.0394003
940.900930967995 2.0394033
940.9323165682185 2.0394061
940.9637032153704 2.0394086
940.9950909094856 2.039411
941.0264796505992 2.0394131
941.0578694387458 2.0394151
941.0892602739605 2.0394169
941.1206521562782 2.0394186
941.1520450857338 2.0394202
941.1834390623625 2.0394217
941.2148340861988 2.039423
941.246230157278 2.0394243
941.2776272756345 2.0394255
941.3090254413039 2.0394266
941.340424654321 2.0394277
941.3718249147203 2.0394286
941.4032262225371 2.0394296
941.4346285778063 2.0394304
941.4660319805627 2.0394313
941.4974364308414 2.039432
941.5288419286774 2.0394327
941.5602484741053 2.0394334
941.5916560671603 2.0394341
941.6230647078772 2.0394347
941.6544743962913 2.0394353
941.6858851324372 2.0394358
941.7172969163499 2.0394364
941.7487097480646 2.0394368
941.7801236276158 2.0394373
941.8115385550389 2.0394378
941.8429545303685 2.0394382
941.8743715536398 2.0394386
941.9057896248877 2.039439
941.937208744147 2.0394394
941.968628911453 2.0394397
942.0000501268403 2.03944
942.0314723903441 2.0394404
942.0628957019992 2.0394407
942.0943200618408 2.0394409
942.1257454699034 2.0394412
942.1571719262225 2.0394415
942.1885994308327 2.0394417
942.2200279837692 2.039442
942.2514575850669 2.0394422
942.2828882347605 2.0394424
942.3143199328854 2.0394426
942.3457526794764 2.0394428
942.3771864745684 2.039443
942.4086213181963 2.0394432
942.4400572103953 2.0394434
942.4714941512003 2.0394435
942.5029321406463 2.0394437
942.5343711787683 2.0394438
942.5658112656009 2.039444
942.5972524011798 2.0394441
942.6286945855394 2.0394442
942.6601378187149 2.0394443
942.6915821007412 2.0394445
942.7230274316535 2.0394446
942.7544738114864 2.0394446
942.7859212402752 2.0394447
942.8173697180548 2.0394447
942.8488192448604 2.0394446
942.8802698207267 2.0394443
942.9117214456886 2.0394437
942.9431741197812 2.0394423
942.9746278430399 2.0394395
943.0060826154994 2.0394341
943.0375384371945 2.0394241
943.0689953081604 2.039406
943.1004532284321 2.0393738
943.1319121980446 2.0393183
943.1633722170327 2.0392252
943.1948332854315 2.0390729
943.2262954032764 2.0388305
943.2577585706019 2.0384549
943.2892227874434 2.0378885
943.3206880538354 2.0370576
943.3521543698134 2.0358722
943.3836217354122 2.0342283
943.4150901506669 2.0320136
943.4465596156124 2.0291168
943.4780301302839 2.0254406
943.509501694716 2.0209172
943.5409743089441 2.0155233
943.5724479730032 2.0092899
943.6039226869284 2.0022995
943.6353984507542 1.9946666
943.6668752645162 1.986498
943.6983531282492 1.9778493
943.7298320419881 1.9687047
943.7613120057681 1.9590239
943.7927930196242 1.94888
943.8242750835913 1.938663
943.8557581977047 1.9292445
943.8872423619991 1.9219659
943.9187275765098 1.9183642
943.9502138412719 1.9196888
943.98170115632 1.9264077
944.0131895216895 1.9379447
944.0446789374153 1.9527919
944.0761694035324 1.9689577
944.1076609200761 1.9845457
944.139153487081 1.9982077
944.1706471045825 2.009314
944.2021417726154 2.0178492
944.2336374912151 2.0241652
944.2651342604163 2.0287391
944.2966320802542 2.0320165
944.3281309507637 2.0343493
944.3596308719799 2.0359929
944.3911318439381 2.0371271
944.4226338666729 2.0378768
944.4541369402198 2.0383245
944.4856410646137 2.0385152
944.5171462398894 2.0384549
944.5486524660822 2.0381045
944.5801597432272 2.0373703
944.6116680713592 2.0360911
944.6431774505136 2.0340228
944.6746878807253 2.0308237
944.7061993620292 2.0260433
944.7377118944605 2.0191216
944.7692254780543 2.0094041
944.8007401128459 1.9961813
944.8322557988696 1.9787565
944.8637725361614 1.956542
944.8952903247559 1.9291763
944.9268091646878 1.8966459
944.9583290559929 1.8593871
944.9898499987058 1.8183436
945.0213719928618 1.7749558
945.052895038496 1.7310782
945.0844191356431 1.6888296
945.1159442843385 1.6504041
945.1474704846173 1.6178699
945.1789977365145 1.5929844
945.2105260400651 1.5770377
945.2420553953043 1.5707248
945.273585802267 1.5740321
945.3051172609885 1.586121
945.3366497715037 1.6051939
945.368183333848 1.6283448
945.3997179480561 1.6514197
945.4312536141631 1.6689543
945.4627903322046 1.6743043
945.494328102215 1.6601267
945.52586692423 1.619363
945.5574067982842 1.5467485
945.588947724413 1.4405947
945.6204897026514 1.3042321
945.6520327330343 1.1463014
945.6835768155972 0.9793587
945.715121950375 0.8118403
945.7466681374026 0.6530698
945.7782153767154 0.5339824
945.8097636683483 0.4407663
945.8413130123365 0.3728281
945.8728634087151 0.3278218
945.9044148575194 0.3031653
945.9359673587841 0.2970711
945.9675209125446 0.3090797
945.9990755188358 0.3401997
946.030631177693 0.3927003
946.0621878891513 0.4694899
946.0937456532456 0.5729936
946.1253044700113 0.7036138
946.1568643394831 0.8582195
946.1884252616967 1.029432
946.2199872366868 1.2063679
946.2515502644886 1.3768297
946.2831143451374 1.5300847
946.3146794786678 1.6590342
946.3462456651156 1.7609955
946.3778129045154 1.8371209
946.4093811969028 1.8910458
946.4409505423124 1.9274491
946.4725209407795 1.9509579
946.5040923923395 1.9655258
946.5356648970273 1.9742087
946.5672384548782 1.9791954
946.598813065927 1.9819585
946.6303887302091 1.9834373
946.6619654477596 1.9842022
946.6935432186133 1.984585
946.7251220428059 1.9847707
946.7567019203722 1.9848581
946.7882828513474 1.9848982
946.8198648357667 1.9849164
946.8514478736649 1.9849247
946.8830319650777 1.9849285
946.9146171100399 1.9849306
946.9462033085867 1.9849318
946.9777905607532 1.9849326
947.0093788665747 1.9849333
947.0409682260861 1.9849338
947.0725586393228 1.9849343
947.1041501063198 1.9849347
947.1357426271122 1.9849351
947.1673362017352 1.9849354
947.1989308302243 1.9849357
947.230526512614 1.984936
947.2621232489399 1.9849362
947.2937210392371 1.9849364
947.3253198835408 1.9849366
947.356919781886 1.9849368
947.3885207343078 1.9849369
947.4201227408416 1.984937
947.4517258015225 1.9849371
947.4833299163855 1.9849372
947.514935085466 1.9849373
947.546541308799 1.9849373
947.5781485864196 1.9849373
947.6097569183632 1.9849374
947.641366304665 1.9849374
947.6729767453596 1.9849373
947.704588240483 1.9849373
947.7362007900696 1.9849372
947.7678143941553 1.9849372
947.7994290527747 1.9849371
947.8310447659633 1.984937
947.8626615337561 1.9849369
947.8942793561883 1.9849368
947.9258982332951 1.9849366
947.9575181651119 1.9849365
947.9891391516735 1.9849363
948.0207611930153 1.9849361
948.0523842891726 1.9849359
948.0840084401802 1.9849357
948.1156336460737 1.9849355
948.1472599068879 1.9849352
948.1788872226584 1.9849349
948.2105155934203 1.9849346
948.2421450192085 1.9849343
948.2737755000585 1.9849339
948.3054070360051 1.9849336
948.337039627084 1.9849332
948.3686732733302 1.9849327
948.4003079747788 1.9849322
948.4319437314649 1.9849317
948.4635805434241 1.9849312
948.4952184106912 1.9849306
948.5268573333015 1.98493
948.5584973112905 1.9849293
948.5901383446928 1.9849285
948.6217804335442 1.9849277
948.6534235778798 1.9849269
948.6850677777345 1.9849259
948.7167130331437 1.9849249
948.7483593441427 1.9849237
948.7800067107664 1.9849223
948.8116551330506 1.9849206
948.8433046110298 1.9849183
948.8749551447398 1.9849147
948.9066067342153 1.9849087
948.938259379492 1.9848973
948.9699130806049 1.9848752
949.0015678375893 1.9848312
949.0332236504801 1.984744
949.0648805193131 1.9845734
949.0965384441228 1.9842458
949.128197424945 1.9836298
949.1598574618148 1.9824979
949.1915185547673 1.9804679
949.2231807038378 1.9769167
949.2548439090616 1.9708627
949.2865081704738 1.9608132
949.3181734881097 1.9445902
949.3498398620045 1.9191621
949.3815072921933 1.8805502
949.4131757787118 1.8239162
949.4448453215948 1.7439829
949.4765159208775 1.6359368
949.5081875765954 1.4968594
949.5398602887838 1.3274783
949.5715340574776 1.1336452
949.6032088827122 0.9266492
950.046767392522 0.016142
950.0784580700987 0.0200049
950.1101498047803 0.0271866
950.1418425966021 0.0397056
950.1735364455993 0.0608688
950.205231351807 0.0955792
950.2369273152607 0.1502296
950.2686243359956 0.2319942
950.3003224140468 0.347404
950.3320215494498 0.4954483
950.3637217422398 0.6722163
950.395422992452 0.8666581
950.4271253001218 1.0640678
950.4588286652843 1.2498697
950.4905330879749 1.4178286
950.5222385682288 1.562212
950.5539451060814 1.6680161
950.5856527015678 1.7465118
950.6173613547235 1.802258
950.6490710655835 1.8403386
950.6807818341833 1.8654571
950.7124936605583 1.8758637
950.7442065447435 1.8807806
950.7759204867741 1.8867468
950.8076354866859 1.8902489
950.8393515445136 1.892252
950.8710686602931 1.8933692
950.9027868340592 1.8939773
950.9345060658471 1.8927175
950.9662263556926 1.8918499
950.9979477036306 1.8919357
951.0296701096966 1.8919789
951.0613935739257 1.8920005
951.0931180963532 1.8920114
951.1248436770148 1.8920172
951.1565703159454 1.887038
951.1882980131804 1.8827016
951.2200267687552 1.882703
951.251756582705 1.8827041
951.2834874550649 1.882705
951.3152193858706 1.8827058
951.3469523751573 1.8827065
951.3786864229601 1.8812372
951.4104215293146 1.8807775
951.4421576942559 1.8807779
951.4738949178193 1.8807783
951.5056332000402 1.8807786
951.5373725409539 1.8807789
951.5691129405957 1.8807791
951.600854399001 1.8909726
951.632596916205 1.8928657
951.6643404922431 1.8928657
951.6960851271506 1.8928657
951.7278308209626 1.8928656
951.7595775737148 1.8928654
951.7913253854422 1.8928652
951.8230742561805 1.8951133
951.8548241859646 1.8952539
951.8865751748302 1.8952535
951.9183272228123 1.895253
951.9500803299466 1.8952525
951.9818344962678 1.8952519
952.013589721812 1.8949046
952.0453460066141 1.8825555
952.0771033507094 1.8825546
952.1088617541335 1.8825536
952.1406212169215 1.8825525
952.1723817391087 1.8825512
952.2041433207307 1.8825498
952.2359059618226 1.8847331
952.26766966242 1.9010351
952.2994344225581 1.901033
952.331200242272 1.9010307
952.3629671215973 1.9010282
952.3947350605692 1.9010252
952.4265040592235 1.9010219
952.4582741175949 1.8980222
952.4900452357192 1.8875651
952.5218174136318 1.8875584
952.5535906513675 1.8875467
952.585364948962 1.8875198
952.6171403064509 1.8874463
952.6489167238691 1.8872353
952.6806942012523 1.8864057
952.7124727386358 1.8842
952.7442523360548 1.88011
952.7760329935447 1.8702986
952.807814711141 1.8482653
952.8395974888788 1.8022392
952.8713813267939 1.7137136
952.9031662249212 1.5619771
952.9349521832961 1.3263931
952.9667392019544 1.0111842
952.9985272809313 0.6674842
953.0303164202619 0.3693197
953.0621066199817 0.1689482
953.0938978801261 0.0651434
953.1256902007304 0.0225843
953.1574835818303 0.0078054
953.1892780234608 0.0030738
953.2210735256574 0.0015854
953.2528700884553 0.0011922
953.2846677118903 0.0013717
953.3164663959975 0.0023579
953.3482661408123 0.0055584
953.38006694637 0.0156804
953.4118688127063 0.046016
953.4436717398562 0.1250876
953.4754757278553 0.2913093
953.507280776739 0.5620901
953.5390868865426 0.902112
953.5708940573015 1.2244694
953.6027022890511 1.4831114
953.6345115818267 1.6641325
953.6663219356639 1.7720726
953.698133350598 1.8299535
953.7299458266643 1.8583911
953.7617593638984 1.8713474
953.7935739623356 1.8627804
953.8253896220111 1.8626043
953.8572063429606 1.8634281
953.8890241252193 1.8637238
953.9208429688227 1.8638269
953.9526628738064 1.8638637
953.9844838402053 1.8638786
954.016305868055 1.8681802
954.0481289573913 1.8687607
954.0799531082491 1.868765
954.1117783206641 1.8687686
954.1436045946717 1.8687718
954.1754319303071 1.8687746
954.2072603276058 1.8688393
954.2390897866034 1.8805897
954.270920307335 1.8805918
954.3027518898366 1.8805936
954.3345845341428 1.8805953
954.3664182402895 1.8805968
954.3982530083122 1.8805982
954.4300888382461 1.8806801
954.4619257301267 1.881577
954.4937636839893 1.8815781
954.5256026998695 1.8815791
954.5574427778026 1.88158
954.5892839178243 1.8815808
954.6211261199697 1.8815816
954.6529693842742 1.880736
954.6848137107737 1.8779083
954.7166590995032 1.877909
954.7485055504981 1.8779096
954.7803530637941 1.8779101
954.8122016394266 1.8779107
954.8440512774307 1.8779112
954.8759019778423 1.8742095
954.9077537406965 1.8638603
954.9396065660289 1.8638607
954.9714604538748 1.8638611
955.0033154042701 1.8638614
955.0351714172496 1.8638618
955.0670284928491 1.8638621
955.098886631104 1.8716855
955.1307458320497 1.8833472
955.1626060957217 1.8833475
955.1944674221554 1.8833478
955.2263298113862 1.883348
955.2581932634497 1.8833483
955.2900577783814 1.8833485
955.3219233562164 1.8920525
955.3537899969906 1.9021809
955.3856577007393 1.9021811
955.4175264674977 1.9021813
955.4493962973016 1.9021815
955.4812671901863 1.9021817
955.5131391461872 1.9021819
955.5450121653399 1.8878031
955.5768862476798 1.8769359
955.6087613932425 1.8769361
955.6406376020632 1.8769362
955.6725148741775 1.8769363
955.704393209621 1.8769365
955.7362726084289 1.8769366
955.768153070637 1.8782567
955.8000345962803 1.878788
955.8319171853948 1.8787881
955.8638008380158 1.8787882
955.8956855541784 1.8787883
955.9275713339186 1.8787884
955.9594581772717 1.8787885
955.9913460842731 1.8791141
956.0232350549581 1.8792039
956.0551250893628 1.879204
956.0870161875221 1.8792041
956.1189083494718 1.8792042
956.1508015752472 1.8792042
956.1826958648835 1.8792043
956.2145912184169 1.8551068
956.2464876358824 1.8527641
956.2783851173157 1.8527642
956.3102836627522 1.8527642
956.3421832722272 1.8527643
956.3740839457766 1.8527643
956.4059856834356 1.8527644
956.4378884852397 1.863804
956.4697923512246 1.8643095
956.5016972814254 1.8643095
956.5336032758782 1.8643096
956.565510334618 1.8643096
956.5974184576805 1.8643095
956.6293276451012 1.8643949
956.6612378969155 1.865462
956.6931492131591 1.8654613
956.7250615938673 1.8654601
956.7569750390758 1.8654578
956.7888895488198 1.8654536
956.8208051231352 1.8654459
956.8527217620572 1.8661536
956.8846394656215 1.8709421
956.9165582338635 1.8709033
956.9484780668188 1.8708398
956.9803989645229 1.8707385
957.0123209270112 1.8705805
957.0442439543194 1.8703399
957.076168046483 1.8676903
957.1080932035374 1.8605334
957.1400194255181 1.8598044
957.1719467124608 1.8587991
957.2038750644008 1.8574479
957.2358044813736 1.8556779
957.2677349634153 1.8534193
957.2996665105607 1.8570065
957.3315991228457 1.8636749
957.3635328003057 1.8596491
957.3954675429763 1.8550468
957.4274033508931 1.8499357
957.4593402240916 1.8444257
957.4912781626072 1.8386641
957.5232171664754 1.8301758
957.5551572357319 1.8214338
957.5870983704125 1.8160139
957.6190405705522 1.8110446
957.6509838361867 1.8066483
957.6829281673519 1.802901
957.7148735640827 1.7998299
957.7468200264152 1.799548
957.7787675543848 1.8001427
957.810716148027 1.7988915
957.8426658073772 1.7981349
957.8746165324712 1.7978356
957.9065683233445 1.7979872
957.9385211800326 1.798617
957.9704751025708 1.8076426
958.0024300909952 1.8130542
958.034386145341 1.8155074
958.0663432656438 1.8186815
958.098301451939 1.8225843
958.1302607042626 1.8271745
958.1622210226498 1.8323584
958.1941824071362 1.8246687
958.2261448577573 1.8259134
958.258108374549 1.8318482
958.2900729575464 1.837669
958.3220386067853 1.8431993
958.3540053223015 1.848294
958.3859731041302 1.8528492
958.4179419523072 1.8476644
958.449911866868 1.8500734
958.4818828478479 1.8527986
958.5138548952829 1.8549752
958.5458280092084 1.8566676
958.57780218966 1.8579492
958.6097774366732 1.8588949
958.6417537502836 1.8696763
958.6737311305268 1.8713144
958.7057095774385 1.8716427
958.7376890910539 1.8718617
958.7696696714091 1.8720042
958.8016513185393 1.8720948
958.8336340324803 1.8730958
958.8656178132675 1.891093
958.8976026609366 1.8911134
958.9295885755232 1.8911251
958.9615755570628 1.8911317
958.9935636055912 1.8911353
959.0255527211436 1.8911372
959.0575429037561 1.8883232
959.089534153464 1.8721793
959.1215264703028 1.8721795
959.1535198543081 1.8721796
959.1855143055159 1.8721796
959.2175098239613 1.8721796
959.2495064096804 1.8721796
959.2815040627083 1.8716528
959.3135027830807 1.869818
959.3455025708334 1.869818
959.3775034260021 1.8698179
959.4095053486222 1.8698178
959.4415083387292 1.8698178
959.4735123963587 1.8698177
959.505517521547 1.8688597
959.5375237143287 1.867176
959.5695309747401 1.8671759
959.6015393028164 1.8671758
959.6335486985936 1.8671757
959.665559162107 1.8671756
959.6975706933924 1.8671754
959.7295832924854 1.8627924
959.7615969594215 1.8532297
959.7936116942365 1.8532296
959.8256274969657 1.8532294
959.857644367645 1.8532292
959.8896623063101 1.853229
959.9216813129964 1.8532288
959.9537013877397 1.8652185
959.9857225305753 1.871897
960.0177447415393 1.8718967
960.049768020667 1.8718964
960.0817923679942 1.871896
960.1138177835562 1.8718956
960.1458442673893 1.8718951
960.1778718195284 1.8750123
960.2099004400098 1.877551
960.2419301288684 1.877549
960.2739608861406 1.8775454
960.3059927118614 1.8775385
960.3380256060667 1.8775252
960.3700595687926 1.8774996
960.402094600074 1.8804366
960.4341306999465 1.8816386
960.4661678684465 1.8814729
960.4982061056091 1.8811761
960.5302454114703 1.8806559
960.5622857860653 1.8797643
960.5943272294301 1.8782707
960.6263697416001 1.8630067
960.6584133226113 1.8571545
960.6904579724988 1.851102
960.7225036912989 1.8418879
960.7545504790469 1.8282163
960.7865983357784 1.8084664
960.8186472615293 1.7807256
