# spectrum acquired about 8 hr after the trigger. Magnitude ~ 12
# Ang	10^-16 erg/cm^2/s/Angstrom
          3.8135400E+03        1.5774237E+02       
          3.8135686E+03        1.6180266E+02       
          3.8135969E+03        1.6791205E+02       
          3.8136255E+03        1.6676248E+02       
          3.8136538E+03        1.6619954E+02       
          3.8136824E+03        1.7043773E+02       
          3.8137109E+03        1.7401497E+02       
          3.8137393E+03        1.7393962E+02       
          3.8137678E+03        1.6138168E+02       
          3.8137961E+03        1.6727635E+02       
          3.8138247E+03        1.6004578E+02       
          3.8138530E+03        1.5585062E+02       
          3.8138816E+03        1.6425797E+02       
          3.8139099E+03        1.7305809E+02       
          3.8139385E+03        1.6394545E+02       
          3.8139668E+03        1.5995128E+02       
          3.8139954E+03        1.6183333E+02       
          3.8140237E+03        1.6427483E+02       
          3.8140522E+03        1.5936693E+02       
          3.8140806E+03        1.6855745E+02       
          3.8141091E+03        1.7116632E+02       
          3.8141377E+03        1.7074232E+02       
          3.8141660E+03        1.7038951E+02       
          3.8141946E+03        1.5956932E+02       
          3.8142229E+03        1.6429797E+02       
          3.8142515E+03        1.6953668E+02       
          3.8142798E+03        1.7035732E+02       
          3.8143083E+03        1.6819180E+02       
          3.8143367E+03        1.7172058E+02       
          3.8143652E+03        1.6761629E+02       
          3.8143936E+03        1.6826039E+02       
          3.8144221E+03        1.7610974E+02       
          3.8144504E+03        1.6908609E+02       
          3.8144790E+03        1.6957706E+02       
          3.8145076E+03        1.6552277E+02       
          3.8145359E+03        1.6349670E+02       
          3.8145645E+03        1.5682768E+02       
          3.8145928E+03        1.5722293E+02       
          3.8146213E+03        1.6217979E+02       
          3.8146497E+03        1.6049315E+02       
          3.8146782E+03        1.5842101E+02       
          3.8147065E+03        1.6436984E+02       
          3.8147351E+03        1.6915843E+02       
          3.8147634E+03        1.6189246E+02       
          3.8147920E+03        1.6245332E+02       
          3.8148203E+03        1.6202408E+02       
          3.8148489E+03        1.5663898E+02       
          3.8148774E+03        1.6849324E+02       
          3.8149058E+03        1.8076431E+02       
          3.8149343E+03        1.6923029E+02       
          3.8149626E+03        1.6915735E+02       
          3.8149912E+03        1.7095940E+02       
          3.8150195E+03        1.6724713E+02       
          3.8150481E+03        1.7113049E+02       
          3.8150764E+03        1.6016840E+02       
          3.8151050E+03        1.6347020E+02       
          3.8151333E+03        1.6269075E+02       
          3.8151619E+03        1.6334795E+02       
          3.8151902E+03        1.6681169E+02       
          3.8152188E+03        1.6859525E+02       
          3.8152471E+03        1.7102823E+02       
          3.8152756E+03        1.6593579E+02       
          3.8153042E+03        1.7120296E+02       
          3.8153325E+03        1.7157318E+02       
          3.8153611E+03        1.6775803E+02       
          3.8153894E+03        1.7023804E+02       
          3.8154180E+03        1.5972089E+02       
          3.8154463E+03        1.5594368E+02       
          3.8154749E+03        1.5735864E+02       
          3.8155032E+03        1.5926419E+02       
          3.8155317E+03        1.6502042E+02       
          3.8155601E+03        1.7285455E+02       
          3.8155886E+03        1.6515720E+02       
          3.8156169E+03        1.7471240E+02       
          3.8156455E+03        1.7063130E+02       
          3.8156741E+03        1.5722063E+02       
          3.8157024E+03        1.6710410E+02       
          3.8157310E+03        1.7160742E+02       
          3.8157593E+03        1.5960413E+02       
          3.8157878E+03        1.6784944E+02       
          3.8158162E+03        1.7096149E+02       
          3.8158447E+03        1.5584419E+02       
          3.8158730E+03        1.6046194E+02       
          3.8159016E+03        1.5893951E+02       
          3.8159299E+03        1.6686609E+02       
          3.8159585E+03        1.5786896E+02       
          3.8159868E+03        1.6916022E+02       
          3.8160154E+03        1.6042009E+02       
          3.8160439E+03        1.6183470E+02       
          3.8160723E+03        1.6754204E+02       
          3.8161008E+03        1.6452187E+02       
          3.8161292E+03        1.6670351E+02       
          3.8161577E+03        1.6786636E+02       
          3.8161860E+03        1.6243069E+02       
          3.8162146E+03        1.6838780E+02       
          3.8162429E+03        1.7119504E+02       
          3.8162715E+03        1.5644121E+02       
          3.8162998E+03        1.6364339E+02       
          3.8163284E+03        1.6222755E+02       
          3.8163567E+03        1.6606667E+02       
          3.8163853E+03        1.6538103E+02       
          3.8164138E+03        1.6232118E+02       
          3.8164421E+03        1.6986458E+02       
          3.8164707E+03        1.6646628E+02       
          3.8164990E+03        1.6705023E+02       
          3.8165276E+03        1.6570071E+02       
          3.8165559E+03        1.6997653E+02       
          3.8165845E+03        1.6350073E+02       
          3.8166128E+03        1.6192711E+02       
          3.8166414E+03        1.6386343E+02       
          3.8166697E+03        1.6542133E+02       
          3.8166982E+03        1.7454161E+02       
          3.8167266E+03        1.6995204E+02       
          3.8167551E+03        1.6424245E+02       
          3.8167834E+03        1.6369414E+02       
          3.8168120E+03        1.6742581E+02       
          3.8168406E+03        1.6442497E+02       
          3.8168689E+03        1.6950261E+02       
          3.8168975E+03        1.6784499E+02       
          3.8169258E+03        1.6554845E+02       
          3.8169543E+03        1.6154652E+02       
          3.8169827E+03        1.6306645E+02       
          3.8170112E+03        1.6230759E+02       
          3.8170396E+03        1.7793811E+02       
          3.8170681E+03        1.6658852E+02       
          3.8170964E+03        1.6076822E+02       
          3.8171250E+03        1.6961420E+02       
          3.8171533E+03        1.6765318E+02       
          3.8171819E+03        1.6361575E+02       
          3.8172104E+03        1.6148633E+02       
          3.8172388E+03        1.6970093E+02       
          3.8172673E+03        1.6620387E+02       
          3.8172957E+03        1.5936980E+02       
          3.8173242E+03        1.6948338E+02       
          3.8173525E+03        1.7077504E+02       
          3.8173811E+03        1.5900310E+02       
          3.8174094E+03        1.6879622E+02       
          3.8174380E+03        1.7091269E+02       
          3.8174663E+03        1.6321391E+02       
          3.8174949E+03        1.6410573E+02       
          3.8175232E+03        1.6277306E+02       
          3.8175518E+03        1.6872081E+02       
          3.8175803E+03        1.6962840E+02       
          3.8176086E+03        1.5835318E+02       
          3.8176372E+03        1.6823152E+02       
          3.8176655E+03        1.6446010E+02       
          3.8176941E+03        1.6789212E+02       
          3.8177224E+03        1.6972217E+02       
          3.8177510E+03        1.5970808E+02       
          3.8177793E+03        1.6236316E+02       
          3.8178079E+03        1.6774451E+02       
          3.8178362E+03        1.6510410E+02       
          3.8178647E+03        1.6542845E+02       
          3.8178931E+03        1.6189279E+02       
          3.8179216E+03        1.5851427E+02       
          3.8179502E+03        1.6198975E+02       
          3.8179785E+03        1.5962376E+02       
          3.8180071E+03        1.6656119E+02       
          3.8180354E+03        1.6668204E+02       
          3.8180640E+03        1.6226370E+02       
          3.8180923E+03        1.6291623E+02       
          3.8181208E+03        1.6114330E+02       
          3.8181492E+03        1.6502007E+02       
          3.8181777E+03        1.6435466E+02       
          3.8182061E+03        1.6409555E+02       
          3.8182346E+03        1.6595284E+02       
          3.8182629E+03        1.6136160E+02       
          3.8182915E+03        1.6315471E+02       
          3.8183198E+03        1.6332452E+02       
          3.8183484E+03        1.5870500E+02       
          3.8183770E+03        1.5890070E+02       
          3.8184053E+03        1.6834082E+02       
          3.8184338E+03        1.6744525E+02       
          3.8184622E+03        1.6606158E+02       
          3.8184907E+03        1.6751299E+02       
          3.8185190E+03        1.6916585E+02       
          3.8185476E+03        1.7152609E+02       
          3.8185759E+03        1.7039812E+02       
          3.8186045E+03        1.6900916E+02       
          3.8186328E+03        1.6494836E+02       
          3.8186614E+03        1.6408865E+02       
          3.8186897E+03        1.6351149E+02       
          3.8187183E+03        1.6917224E+02       
          3.8187468E+03        1.6372766E+02       
          3.8187751E+03        1.5321806E+02       
          3.8188037E+03        1.6298247E+02       
          3.8188320E+03        1.6839426E+02       
          3.8188606E+03        1.6785706E+02       
          3.8188889E+03        1.5478650E+02       
          3.8189175E+03        1.6406358E+02       
          3.8189458E+03        1.6926453E+02       
          3.8189744E+03        1.6946251E+02       
          3.8190027E+03        1.5762004E+02       
          3.8190312E+03        1.5308327E+02       
          3.8190596E+03        1.5538019E+02       
          3.8190881E+03        1.5890630E+02       
          3.8191167E+03        1.6249226E+02       
          3.8191450E+03        1.7673982E+02       
          3.8191736E+03        1.6733958E+02       
          3.8192019E+03        1.6398979E+02       
          3.8192305E+03        1.6936975E+02       
          3.8192588E+03        1.6834543E+02       
          3.8192874E+03        1.6389833E+02       
          3.8193157E+03        1.5869456E+02       
          3.8193442E+03        1.5777397E+02       
          3.8193726E+03        1.5993839E+02       
          3.8194011E+03        1.7408736E+02       
          3.8194294E+03        1.6362563E+02       
          3.8194580E+03        1.6112088E+02       
          3.8194863E+03        1.6277536E+02       
          3.8195149E+03        1.6275728E+02       
          3.8195435E+03        1.6671436E+02       
          3.8195718E+03        1.6996159E+02       
          3.8196003E+03        1.6225964E+02       
          3.8196287E+03        1.6366072E+02       
          3.8196572E+03        1.6421332E+02       
          3.8196855E+03        1.6051276E+02       
          3.8197141E+03        1.6259174E+02       
          3.8197424E+03        1.6690373E+02       
          3.8197710E+03        1.6425899E+02       
          3.8197993E+03        1.6456049E+02       
          3.8198279E+03        1.6815146E+02       
          3.8198562E+03        1.7471996E+02       
          3.8198848E+03        1.6705038E+02       
          3.8199133E+03        1.6433440E+02       
          3.8199417E+03        1.6374579E+02       
          3.8199702E+03        1.5906877E+02       
          3.8199985E+03        1.6045143E+02       
          3.8200271E+03        1.6583470E+02       
          3.8200554E+03        1.6036336E+02       
          3.8200840E+03        1.5933174E+02       
          3.8201123E+03        1.5452811E+02       
          3.8201409E+03        1.6490800E+02       
          3.8201692E+03        1.6459273E+02       
          3.8201978E+03        1.6119055E+02       
          3.8202261E+03        1.6062785E+02       
          3.8202546E+03        1.6155153E+02       
          3.8202832E+03        1.6033061E+02       
          3.8203115E+03        1.5340356E+02       
          3.8203401E+03        1.5481108E+02       
          3.8203684E+03        1.5655823E+02       
          3.8203970E+03        1.6151158E+02       
          3.8204253E+03        1.7305359E+02       
          3.8204539E+03        1.6837831E+02       
          3.8204822E+03        1.4960280E+02       
          3.8205107E+03        1.6052776E+02       
          3.8205391E+03        1.6298346E+02       
          3.8205676E+03        1.6212389E+02       
          3.8205959E+03        1.5875447E+02       
          3.8206245E+03        1.6283083E+02       
          3.8206531E+03        1.6774879E+02       
          3.8206814E+03        1.7218929E+02       
          3.8207100E+03        1.6276672E+02       
          3.8207383E+03        1.5724745E+02       
          3.8207668E+03        1.6897025E+02       
          3.8207952E+03        1.6756442E+02       
          3.8208237E+03        1.6612468E+02       
          3.8208521E+03        1.6118648E+02       
          3.8208806E+03        1.6913130E+02       
          3.8209089E+03        1.7061079E+02       
          3.8209375E+03        1.7032654E+02       
          3.8209658E+03        1.7276425E+02       
          3.8209944E+03        1.6993217E+02       
          3.8210227E+03        1.6654913E+02       
          3.8210513E+03        1.5734694E+02       
          3.8210798E+03        1.6150327E+02       
          3.8211082E+03        1.6418019E+02       
          3.8211367E+03        1.6526060E+02       
          3.8211650E+03        1.6467825E+02       
          3.8211936E+03        1.6340887E+02       
          3.8212219E+03        1.6149963E+02       
          3.8212505E+03        1.5933968E+02       
          3.8212788E+03        1.6284251E+02       
          3.8213074E+03        1.6875401E+02       
          3.8213357E+03        1.6038231E+02       
          3.8213643E+03        1.6031714E+02       
          3.8213926E+03        1.6238464E+02       
          3.8214211E+03        1.6654207E+02       
          3.8214497E+03        1.6606950E+02       
          3.8214780E+03        1.6396335E+02       
          3.8215066E+03        1.5846359E+02       
          3.8215349E+03        1.6238205E+02       
          3.8215635E+03        1.6429761E+02       
          3.8215918E+03        1.6419469E+02       
          3.8216204E+03        1.6564128E+02       
          3.8216487E+03        1.6386189E+02       
          3.8216772E+03        1.6118349E+02       
          3.8217056E+03        1.6676965E+02       
          3.8217341E+03        1.6735478E+02       
          3.8217625E+03        1.6764224E+02       
          3.8217910E+03        1.6980209E+02       
          3.8218196E+03        1.7569623E+02       
          3.8218479E+03        1.7276851E+02       
          3.8218765E+03        1.5307454E+02       
          3.8219048E+03        1.6002699E+02       
          3.8219333E+03        1.6346449E+02       
          3.8219617E+03        1.6490463E+02       
          3.8219902E+03        1.6227182E+02       
          3.8220186E+03        1.6228955E+02       
          3.8220471E+03        1.6243356E+02       
          3.8220754E+03        1.5742209E+02       
          3.8221040E+03        1.6372540E+02       
          3.8221323E+03        1.6779953E+02       
          3.8221609E+03        1.6347755E+02       
          3.8221895E+03        1.6255656E+02       
          3.8222178E+03        1.6115903E+02       
          3.8222463E+03        1.5916190E+02       
          3.8222747E+03        1.7250391E+02       
          3.8223032E+03        1.6782100E+02       
          3.8223315E+03        1.5785725E+02       
          3.8223601E+03        1.6755402E+02       
          3.8223884E+03        1.6216399E+02       
          3.8224170E+03        1.5748128E+02       
          3.8224453E+03        1.6033707E+02       
          3.8224739E+03        1.6599747E+02       
          3.8225022E+03        1.6570053E+02       
          3.8225308E+03        1.5816037E+02       
          3.8225591E+03        1.6015092E+02       
          3.8225876E+03        1.6126918E+02       
          3.8226162E+03        1.6286893E+02       
          3.8226445E+03        1.7095354E+02       
          3.8226731E+03        1.7065782E+02       
          3.8227014E+03        1.6770328E+02       
          3.8227300E+03        1.5993932E+02       
          3.8227583E+03        1.6393379E+02       
          3.8227869E+03        1.6922339E+02       
          3.8228152E+03        1.7602502E+02       
          3.8228438E+03        1.7170650E+02       
          3.8228721E+03        1.6876436E+02       
          3.8229006E+03        1.6580507E+02       
          3.8229290E+03        1.5989879E+02       
          3.8229575E+03        1.6127008E+02       
          3.8229861E+03        1.6392612E+02       
          3.8230144E+03        1.6803242E+02       
          3.8230430E+03        1.5963124E+02       
          3.8230713E+03        1.5766318E+02       
          3.8230999E+03        1.6210747E+02       
          3.8231282E+03        1.7174605E+02       
          3.8231567E+03        1.7060228E+02       
          3.8231851E+03        1.6607332E+02       
          3.8232136E+03        1.6625946E+02       
          3.8232419E+03        1.5623764E+02       
          3.8232705E+03        1.5393965E+02       
          3.8232988E+03        1.6998111E+02       
          3.8233274E+03        1.7232742E+02       
          3.8233560E+03        1.6527765E+02       
          3.8233843E+03        1.5208604E+02       
          3.8234128E+03        1.6364093E+02       
          3.8234412E+03        1.6886243E+02       
          3.8234697E+03        1.6993489E+02       
          3.8234980E+03        1.5732242E+02       
          3.8235266E+03        1.6232376E+02       
          3.8235549E+03        1.6196265E+02       
          3.8235835E+03        1.5282301E+02       
          3.8236118E+03        1.6820201E+02       
          3.8236404E+03        1.6954507E+02       
          3.8236687E+03        1.6535706E+02       
          3.8236973E+03        1.6497244E+02       
          3.8237256E+03        1.6407848E+02       
          3.8237542E+03        1.6220903E+02       
          3.8237827E+03        1.5793121E+02       
          3.8238110E+03        1.5692203E+02       
          3.8238396E+03        1.6006279E+02       
          3.8238679E+03        1.6605405E+02       
          3.8238965E+03        1.6179407E+02       
          3.8239248E+03        1.6307141E+02       
          3.8239534E+03        1.6501077E+02       
          3.8239817E+03        1.6568143E+02       
          3.8240103E+03        1.6100748E+02       
          3.8240386E+03        1.6237100E+02       
          3.8240671E+03        1.7117899E+02       
          3.8240955E+03        1.6205629E+02       
          3.8241240E+03        1.6150099E+02       
          3.8241526E+03        1.6383215E+02       
          3.8241809E+03        1.6712967E+02       
          3.8242095E+03        1.6437018E+02       
          3.8242378E+03        1.6278394E+02       
          3.8242664E+03        1.6379396E+02       
          3.8242947E+03        1.7083368E+02       
          3.8243232E+03        1.6761516E+02       
          3.8243516E+03        1.6011494E+02       
          3.8243801E+03        1.6212465E+02       
          3.8244084E+03        1.5972118E+02       
          3.8244370E+03        1.5918796E+02       
          3.8244653E+03        1.6431613E+02       
          3.8244939E+03        1.5843579E+02       
          3.8245225E+03        1.5525803E+02       
          3.8245508E+03        1.5460957E+02       
          3.8245793E+03        1.6747821E+02       
          3.8246077E+03        1.6584190E+02       
          3.8246362E+03        1.6283614E+02       
          3.8246646E+03        1.6290636E+02       
          3.8246931E+03        1.6279832E+02       
          3.8247214E+03        1.6115395E+02       
          3.8247500E+03        1.5869212E+02       
          3.8247783E+03        1.6513649E+02       
          3.8248069E+03        1.6070227E+02       
          3.8248352E+03        1.5610123E+02       
          3.8248638E+03        1.5637093E+02       
          3.8248923E+03        1.7336221E+02       
          3.8249207E+03        1.7250928E+02       
          3.8249492E+03        1.5670773E+02       
          3.8249775E+03        1.5316379E+02       
          3.8250061E+03        1.5290547E+02       
          3.8250344E+03        1.5458913E+02       
          3.8250630E+03        1.5888014E+02       
          3.8250913E+03        1.6072562E+02       
          3.8251199E+03        1.6341725E+02       
          3.8251482E+03        1.6642935E+02       
          3.8251768E+03        1.5853783E+02       
          3.8252051E+03        1.5783308E+02       
          3.8252336E+03        1.5791588E+02       
          3.8252620E+03        1.5508145E+02       
          3.8252905E+03        1.6274559E+02       
          3.8253191E+03        1.6409200E+02       
          3.8253474E+03        1.6024292E+02       
          3.8253760E+03        1.5709476E+02       
          3.8254043E+03        1.5752254E+02       
          3.8254329E+03        1.5855789E+02       
          3.8254612E+03        1.5896771E+02       
          3.8254897E+03        1.6036366E+02       
          3.8255181E+03        1.6222708E+02       
          3.8255466E+03        1.6442989E+02       
          3.8255750E+03        1.6687984E+02       
          3.8256035E+03        1.6724535E+02       
          3.8256318E+03        1.6516159E+02       
          3.8256604E+03        1.5810358E+02       
          3.8256890E+03        1.5797647E+02       
          3.8257173E+03        1.5996088E+02       
          3.8257458E+03        1.6311215E+02       
          3.8257742E+03        1.6394794E+02       
          3.8258027E+03        1.6378148E+02       
          3.8258311E+03        1.6538802E+02       
          3.8258596E+03        1.7093565E+02       
          3.8258879E+03        1.5760321E+02       
          3.8259165E+03        1.5390927E+02       
          3.8259448E+03        1.5539830E+02       
          3.8259734E+03        1.6604622E+02       
          3.8260017E+03        1.5815126E+02       
          3.8260303E+03        1.5486159E+02       
          3.8260588E+03        1.5905907E+02       
          3.8260872E+03        1.6384515E+02       
          3.8261157E+03        1.6321902E+02       
          3.8261440E+03        1.6084270E+02       
          3.8261726E+03        1.5757990E+02       
          3.8262009E+03        1.6883139E+02       
          3.8262295E+03        1.7216731E+02       
          3.8262578E+03        1.6818776E+02       
          3.8262864E+03        1.5756813E+02       
          3.8263147E+03        1.5487241E+02       
          3.8263433E+03        1.5707370E+02       
          3.8263716E+03        1.6728729E+02       
          3.8264001E+03        1.6492230E+02       
          3.8264287E+03        1.6398358E+02       
          3.8264570E+03        1.6258626E+02       
          3.8264856E+03        1.5417818E+02       
          3.8265139E+03        1.6417746E+02       
          3.8265425E+03        1.6524149E+02       
          3.8265708E+03        1.5279138E+02       
          3.8265994E+03        1.6573642E+02       
          3.8266277E+03        1.6627446E+02       
          3.8266562E+03        1.6437874E+02       
          3.8266846E+03        1.6466060E+02       
          3.8267131E+03        1.7109033E+02       
          3.8267415E+03        1.6765974E+02       
          3.8267700E+03        1.5713789E+02       
          3.8267983E+03        1.5232285E+02       
          3.8268269E+03        1.5833290E+02       
          3.8268555E+03        1.6234491E+02       
          3.8268838E+03        1.5948221E+02       
          3.8269124E+03        1.6106656E+02       
          3.8269407E+03        1.5795924E+02       
          3.8269692E+03        1.5490752E+02       
          3.8269976E+03        1.6097934E+02       
          3.8270261E+03        1.6250551E+02       
          3.8270544E+03        1.6152277E+02       
          3.8270830E+03        1.5942003E+02       
          3.8271113E+03        1.6962651E+02       
          3.8271399E+03        1.6316138E+02       
          3.8271682E+03        1.5870979E+02       
          3.8271968E+03        1.6359927E+02       
          3.8272253E+03        1.5417343E+02       
          3.8272537E+03        1.5974396E+02       
          3.8272822E+03        1.6768814E+02       
          3.8273105E+03        1.6308879E+02       
          3.8273391E+03        1.5251862E+02       
          3.8273674E+03        1.5321616E+02       
          3.8273960E+03        1.6266663E+02       
          3.8274243E+03        1.6326216E+02       
          3.8274529E+03        1.6297972E+02       
          3.8274812E+03        1.6313893E+02       
          3.8275098E+03        1.6462033E+02       
          3.8275381E+03        1.5845692E+02       
          3.8275667E+03        1.6233867E+02       
          3.8275952E+03        1.6675938E+02       
          3.8276235E+03        1.6078830E+02       
          3.8276521E+03        1.6617378E+02       
          3.8276804E+03        1.6521997E+02       
          3.8277090E+03        1.6142349E+02       
          3.8277373E+03        1.7330264E+02       
          3.8277659E+03        1.6568192E+02       
          3.8277942E+03        1.6017569E+02       
          3.8278228E+03        1.6066086E+02       
          3.8278511E+03        1.5567159E+02       
          3.8278796E+03        1.5584167E+02       
          3.8279080E+03        1.5660568E+02       
          3.8279365E+03        1.5316185E+02       
          3.8279651E+03        1.5861574E+02       
          3.8279934E+03        1.6051164E+02       
          3.8280220E+03        1.6112854E+02       
          3.8280503E+03        1.6236592E+02       
          3.8280789E+03        1.5652077E+02       
          3.8281072E+03        1.5788155E+02       
          3.8281357E+03        1.6366832E+02       
          3.8281641E+03        1.6420464E+02       
          3.8281926E+03        1.6127075E+02       
          3.8282209E+03        1.6041460E+02       
          3.8282495E+03        1.5972246E+02       
          3.8282778E+03        1.5436325E+02       
          3.8283064E+03        1.5751144E+02       
          3.8283347E+03        1.5929582E+02       
          3.8283633E+03        1.5995500E+02       
          3.8283918E+03        1.5754968E+02       
          3.8284202E+03        1.6220494E+02       
          3.8284487E+03        1.6381541E+02       
          3.8284771E+03        1.4729639E+02       
          3.8285056E+03        1.5673666E+02       
          3.8285339E+03        1.6232069E+02       
          3.8285625E+03        1.6404565E+02       
          3.8285908E+03        1.5767703E+02       
          3.8286194E+03        1.6040056E+02       
          3.8286477E+03        1.6122705E+02       
          3.8286763E+03        1.5855481E+02       
          3.8287046E+03        1.5601245E+02       
          3.8287332E+03        1.5700899E+02       
          3.8287617E+03        1.5854698E+02       
          3.8287900E+03        1.5984738E+02       
          3.8288186E+03        1.5661386E+02       
          3.8288469E+03        1.5786255E+02       
          3.8288755E+03        1.5950549E+02       
          3.8289038E+03        1.6483089E+02       
          3.8289324E+03        1.5883644E+02       
          3.8289607E+03        1.5925378E+02       
          3.8289893E+03        1.6125900E+02       
          3.8290176E+03        1.5933255E+02       
          3.8290461E+03        1.6483508E+02       
          3.8290745E+03        1.6504073E+02       
          3.8291030E+03        1.6060049E+02       
          3.8291316E+03        1.5960596E+02       
          3.8291599E+03        1.5262856E+02       
          3.8291885E+03        1.5267662E+02       
          3.8292168E+03        1.5908003E+02       
          3.8292454E+03        1.5958946E+02       
          3.8292737E+03        1.5781256E+02       
          3.8293022E+03        1.5748209E+02       
          3.8293306E+03        1.5705232E+02       
          3.8293591E+03        1.6110786E+02       
          3.8293875E+03        1.6659003E+02       
          3.8294160E+03        1.6619533E+02       
          3.8294443E+03        1.5885049E+02       
          3.8294729E+03        1.6099306E+02       
          3.8295012E+03        1.6014349E+02       
          3.8295298E+03        1.5986768E+02       
          3.8295583E+03        1.5892270E+02       
          3.8295867E+03        1.5849841E+02       
          3.8296152E+03        1.5861630E+02       
          3.8296436E+03        1.5881670E+02       
          3.8296721E+03        1.5790385E+02       
          3.8297004E+03        1.6259741E+02       
          3.8297290E+03        1.6137544E+02       
          3.8297573E+03        1.5503831E+02       
          3.8297859E+03        1.4171922E+02       
          3.8298142E+03        1.6297467E+02       
          3.8298428E+03        1.6612077E+02       
          3.8298711E+03        1.5770926E+02       
          3.8298997E+03        1.4956345E+02       
          3.8299282E+03        1.6207382E+02       
          3.8299565E+03        1.6580978E+02       
          3.8299851E+03        1.6303484E+02       
          3.8300134E+03        1.5520509E+02       
          3.8300420E+03        1.6149174E+02       
          3.8300703E+03        1.6304028E+02       
          3.8300989E+03        1.6680922E+02       
          3.8301272E+03        1.5959222E+02       
          3.8301558E+03        1.6057959E+02       
          3.8301841E+03        1.5661211E+02       
          3.8302126E+03        1.5245126E+02       
          3.8302410E+03        1.6454015E+02       
          3.8302695E+03        1.5966101E+02       
          3.8302981E+03        1.6111273E+02       
          3.8303264E+03        1.6341422E+02       
          3.8303550E+03        1.5498141E+02       
          3.8303833E+03        1.5852991E+02       
          3.8304119E+03        1.6121442E+02       
          3.8304402E+03        1.6292664E+02       
          3.8304688E+03        1.5815051E+02       
          3.8304971E+03        1.6196696E+02       
          3.8305256E+03        1.6245119E+02       
          3.8305540E+03        1.6037346E+02       
          3.8305825E+03        1.5812096E+02       
          3.8306108E+03        1.5937701E+02       
          3.8306394E+03        1.5604800E+02       
          3.8306680E+03        1.5050310E+02       
          3.8306963E+03        1.6358720E+02       
          3.8307249E+03        1.6522778E+02       
          3.8307532E+03        1.6273361E+02       
          3.8307817E+03        1.5871175E+02       
          3.8308101E+03        1.4944801E+02       
          3.8308386E+03        1.5893163E+02       
          3.8308669E+03        1.6162929E+02       
          3.8308955E+03        1.6137653E+02       
          3.8309238E+03        1.6604675E+02       
          3.8309524E+03        1.6378583E+02       
          3.8309807E+03        1.5826149E+02       
          3.8310093E+03        1.5428244E+02       
          3.8310376E+03        1.6523389E+02       
          3.8310662E+03        1.5504611E+02       
          3.8310947E+03        1.5661000E+02       
          3.8311230E+03        1.5997420E+02       
          3.8311516E+03        1.5896124E+02       
          3.8311799E+03        1.5618265E+02       
          3.8312085E+03        1.5189439E+02       
          3.8312368E+03        1.5154564E+02       
          3.8312654E+03        1.6214059E+02       
          3.8312937E+03        1.5922226E+02       
          3.8313223E+03        1.5936249E+02       
          3.8313506E+03        1.5816054E+02       
          3.8313792E+03        1.5647749E+02       
          3.8314075E+03        1.6126973E+02       
          3.8314360E+03        1.6016953E+02       
          3.8314646E+03        1.5742212E+02       
          3.8314929E+03        1.5905418E+02       
          3.8315215E+03        1.6205736E+02       
          3.8315498E+03        1.5999094E+02       
          3.8315784E+03        1.5834901E+02       
          3.8316067E+03        1.5865947E+02       
          3.8316353E+03        1.5704613E+02       
          3.8316636E+03        1.5894022E+02       
          3.8316921E+03        1.5903787E+02       
          3.8317205E+03        1.5674083E+02       
          3.8317490E+03        1.6356874E+02       
          3.8317773E+03        1.5947284E+02       
          3.8318059E+03        1.5926315E+02       
          3.8318345E+03        1.5771655E+02       
          3.8318628E+03        1.4851947E+02       
          3.8318914E+03        1.5013205E+02       
          3.8319197E+03        1.5360454E+02       
          3.8319482E+03        1.5776070E+02       
          3.8319766E+03        1.5593367E+02       
          3.8320051E+03        1.5805194E+02       
          3.8320334E+03        1.5698495E+02       
          3.8320620E+03        1.5519684E+02       
          3.8320903E+03        1.5625766E+02       
          3.8321189E+03        1.5728566E+02       
          3.8321472E+03        1.5553810E+02       
          3.8321758E+03        1.5572430E+02       
          3.8322043E+03        1.6184206E+02       
          3.8322327E+03        1.6154350E+02       
          3.8322612E+03        1.5778595E+02       
          3.8322896E+03        1.5748395E+02       
          3.8323181E+03        1.5874103E+02       
          3.8323464E+03        1.6255861E+02       
          3.8323750E+03        1.5541360E+02       
          3.8324033E+03        1.5321233E+02       
          3.8324319E+03        1.5583281E+02       
          3.8324602E+03        1.6314458E+02       
          3.8324888E+03        1.5652679E+02       
          3.8325171E+03        1.6007034E+02       
          3.8325457E+03        1.7296608E+02       
          3.8325740E+03        1.6419098E+02       
          3.8326025E+03        1.6411649E+02       
          3.8326311E+03        1.6139233E+02       
          3.8326594E+03        1.5578796E+02       
          3.8326880E+03        1.6413004E+02       
          3.8327163E+03        1.5885164E+02       
          3.8327449E+03        1.5660106E+02       
          3.8327732E+03        1.5541788E+02       
          3.8328018E+03        1.5721230E+02       
          3.8328301E+03        1.7024843E+02       
          3.8328586E+03        1.6399023E+02       
          3.8328870E+03        1.6132945E+02       
          3.8329155E+03        1.6221320E+02       
          3.8329438E+03        1.5882295E+02       
          3.8329724E+03        1.5493953E+02       
          3.8330010E+03        1.6387030E+02       
          3.8330293E+03        1.6430565E+02       
          3.8330579E+03        1.4873361E+02       
          3.8330862E+03        1.6645917E+02       
          3.8331147E+03        1.6659361E+02       
          3.8331431E+03        1.5846283E+02       
          3.8331716E+03        1.6045251E+02       
          3.8332000E+03        1.5429031E+02       
          3.8332285E+03        1.5508746E+02       
          3.8332568E+03        1.5773233E+02       
          3.8332854E+03        1.6011702E+02       
          3.8333137E+03        1.6322633E+02       
          3.8333423E+03        1.5303227E+02       
