# spectrum acquired about 2 hrs after the trigger. Magnitude ~ 16/17
# Ang	10^-16 erg/cm^2/s/Angstrom
          3.4037373E+03       1.9387604E+01             
          3.4037615E+03       1.1554192E+01             
          3.4037859E+03       8.7107191E+00             
          3.4038103E+03       1.2741959E+01             
          3.4038345E+03       9.7229261E+00             
          3.4038589E+03       9.3319187E+00             
          3.4038833E+03       9.4317036E+00             
          3.4039075E+03       1.2687787E+01             
          3.4039319E+03       1.3150246E+01             
          3.4039561E+03       1.0580297E+01             
          3.4039805E+03       1.0963941E+01             
          3.4040049E+03       1.1991976E+01             
          3.4040291E+03       1.3203442E+01             
          3.4040535E+03       1.0038050E+01             
          3.4040779E+03       1.0388167E+01             
          3.4041021E+03       1.1980104E+01             
          3.4041265E+03       1.1696149E+01             
          3.4041509E+03       1.1996582E+01             
          3.4041750E+03       1.2241283E+01             
          3.4041995E+03       9.8902016E+00             
          3.4042239E+03       9.9360247E+00             
          3.4042480E+03       1.1325430E+01             
          3.4042725E+03       1.4213201E+01             
          3.4042966E+03       1.2480435E+01             
          3.4043210E+03       6.1474576E+00             
          3.4043455E+03       8.7844849E+00             
          3.4043696E+03       9.0324087E+00             
          3.4043940E+03       7.6138968E+00             
          3.4044185E+03       1.2670374E+01             
          3.4044426E+03       1.2823929E+01             
          3.4044670E+03       9.3174133E+00             
          3.4044915E+03       9.7099724E+00             
          3.4045156E+03       9.4836969E+00             
          3.4045400E+03       8.7637014E+00             
          3.4045645E+03       8.9764662E+00             
          3.4045886E+03       1.0639377E+01             
          3.4046130E+03       1.3106805E+01             
          3.4046372E+03       1.0641528E+01             
          3.4046616E+03       1.0958751E+01             
          3.4046860E+03       1.2283734E+01             
          3.4047102E+03       1.1644698E+01             
          3.4047346E+03       1.1615020E+01             
          3.4047590E+03       1.1023033E+01             
          3.4047832E+03       1.2188090E+01             
          3.4048076E+03       1.2343063E+01             
          3.4048320E+03       1.2088810E+01             
          3.4048562E+03       1.4627673E+01             
          3.4048806E+03       1.0166999E+01             
          3.4049050E+03       5.1803145E+00             
          3.4049292E+03       1.5594620E+01             
          3.4049536E+03       1.4954078E+01             
          3.4049778E+03       1.2964032E+01             
          3.4050022E+03       1.0285987E+01             
          3.4050266E+03       1.0767503E+01             
          3.4050508E+03       1.1884816E+01             
          3.4050752E+03       1.4590306E+01             
          3.4050996E+03       1.2538117E+01             
          3.4051238E+03       9.9065285E+00             
          3.4051482E+03       7.5329819E+00             
          3.4051726E+03       7.3748441E+00             
          3.4051968E+03       7.5232043E+00             
          3.4052212E+03       7.4351535E+00             
          3.4052456E+03       7.6113892E+00             
          3.4052698E+03       8.7146568E+00             
          3.4052942E+03       1.0450055E+01             
          3.4053184E+03       7.7397599E+00             
          3.4053428E+03       7.7552528E+00             
          3.4053672E+03       1.1317408E+01             
          3.4053914E+03       1.2989811E+01             
          3.4054158E+03       1.2876692E+01             
          3.4054402E+03       9.6774654E+00             
          3.4054644E+03       1.0918676E+01             
          3.4054888E+03       1.1538167E+01             
          3.4055132E+03       1.1799251E+01             
          3.4055374E+03       9.7235365E+00             
          3.4055618E+03       1.0170923E+01             
          3.4055862E+03       1.2481484E+01             
          3.4056104E+03       1.1844687E+01             
          3.4056348E+03       1.1016169E+01             
          3.4056589E+03       1.0053297E+01             
          3.4056833E+03       1.0792253E+01             
          3.4057078E+03       1.1125692E+01             
          3.4057319E+03       1.1601326E+01             
          3.4057563E+03       9.9298582E+00             
          3.4057808E+03       1.2735249E+01             
          3.4058049E+03       1.5035426E+01             
          3.4058293E+03       9.5568628E+00             
          3.4058538E+03       1.1425397E+01             
          3.4058779E+03       1.2879065E+01             
          3.4059023E+03       1.0805731E+01             
          3.4059268E+03       1.2327665E+01             
          3.4059509E+03       1.2106913E+01             
          3.4059753E+03       7.3047233E+00             
          3.4059995E+03       7.4377909E+00             
          3.4060239E+03       8.6296406E+00             
          3.4060483E+03       1.1605821E+01             
          3.4060725E+03       1.0824553E+01             
          3.4060969E+03       1.0700710E+01             
          3.4061213E+03       1.0908020E+01             
          3.4061455E+03       8.8009834E+00             
          3.4061699E+03       8.9255199E+00             
          3.4061943E+03       1.0170114E+01             
          3.4062185E+03       1.0501751E+01             
          3.4062429E+03       1.1551772E+01             
          3.4062673E+03       1.2788804E+01             
          3.4062915E+03       1.2718702E+01             
          3.4063159E+03       1.0786301E+01             
          3.4063401E+03       9.0114040E+00             
          3.4063645E+03       1.2167979E+01             
          3.4063889E+03       1.1663439E+01             
          3.4064131E+03       1.0893185E+01             
          3.4064375E+03       1.0586763E+01             
          3.4064619E+03       1.1756832E+01             
          3.4064861E+03       1.2550573E+01             
          3.4065105E+03       1.2251738E+01             
          3.4065349E+03       1.3660703E+01             
          3.4065591E+03       1.3937327E+01             
          3.4065835E+03       1.3007659E+01             
          3.4066079E+03       1.2523753E+01             
          3.4066321E+03       1.1319801E+01             
          3.4066565E+03       9.5523872E+00             
          3.4066807E+03       1.0132676E+01             
          3.4067051E+03       1.0104848E+01             
          3.4067295E+03       9.9788713E+00             
          3.4067537E+03       1.0551512E+01             
          3.4067781E+03       1.1651344E+01             
          3.4068025E+03       1.2719116E+01             
          3.4068267E+03       1.3516819E+01             
          3.4068511E+03       1.2925843E+01             
          3.4068755E+03       1.1667649E+01             
          3.4068997E+03       8.8750639E+00             
          3.4069241E+03       9.0621910E+00             
          3.4069485E+03       9.7664928E+00             
          3.4069727E+03       1.1152284E+01             
          3.4069971E+03       1.3088168E+01             
          3.4070212E+03       1.3421101E+01             
          3.4070457E+03       1.2382906E+01             
          3.4070701E+03       1.0540994E+01             
          3.4070942E+03       9.7731590E+00             
          3.4071187E+03       9.4593649E+00             
          3.4071431E+03       1.1202415E+01             
          3.4071672E+03       1.3001206E+01             
          3.4071917E+03       1.4711869E+01             
          3.4072161E+03       1.5723302E+01             
          3.4072402E+03       1.2128710E+01             
          3.4072646E+03       9.3714199E+00             
          3.4072891E+03       9.7746754E+00             
          3.4073132E+03       1.2146909E+01             
          3.4073376E+03       1.2316868E+01             
          3.4073618E+03       9.3755522E+00             
          3.4073862E+03       7.6305876E+00             
          3.4074106E+03       9.4989595E+00             
          3.4074348E+03       1.4095453E+01             
          3.4074592E+03       1.0291609E+01             
          3.4074836E+03       9.4521484E+00             
          3.4075078E+03       9.6512585E+00             
          3.4075322E+03       1.1745325E+01             
          3.4075566E+03       1.1566852E+01             
          3.4075808E+03       1.1015528E+01             
          3.4076052E+03       1.0008956E+01             
          3.4076296E+03       1.1694729E+01             
          3.4076538E+03       1.1801304E+01             
          3.4076782E+03       9.1943464E+00             
          3.4077024E+03       1.3278696E+01             
          3.4077268E+03       1.4372148E+01             
          3.4077512E+03       1.3232683E+01             
          3.4077754E+03       1.1546835E+01             
          3.4077998E+03       1.0067292E+01             
          3.4078242E+03       8.9867325E+00             
          3.4078484E+03       9.8878641E+00             
          3.4078728E+03       1.0662148E+01             
          3.4078972E+03       1.0724864E+01             
          3.4079214E+03       7.6391335E+00             
          3.4079458E+03       1.1456751E+01             
          3.4079702E+03       1.3104460E+01             
          3.4079944E+03       1.0754048E+01             
          3.4080188E+03       6.8542509E+00             
          3.4080430E+03       6.9694686E+00             
          3.4080674E+03       1.0056069E+01             
          3.4080918E+03       8.5450268E+00             
          3.4081160E+03       1.0684186E+01             
          3.4081404E+03       1.3471358E+01             
          3.4081648E+03       1.3471771E+01             
          3.4081890E+03       1.1303178E+01             
          3.4082134E+03       9.8463221E+00             
          3.4082378E+03       9.6386642E+00             
          3.4082620E+03       1.0880586E+01             
          3.4082864E+03       1.1395745E+01             
          3.4083108E+03       1.1039853E+01             
          3.4083350E+03       8.4287796E+00             
          3.4083594E+03       7.7839251E+00             
          3.4083835E+03       8.6224308E+00             
          3.4084080E+03       1.4550009E+01             
          3.4084324E+03       1.4287179E+01             
          3.4084565E+03       1.2981863E+01             
          3.4084810E+03       1.0600721E+01             
          3.4085054E+03       1.3793801E+01             
          3.4085295E+03       1.4431116E+01             
          3.4085540E+03       1.0738850E+01             
          3.4085784E+03       1.0739409E+01             
          3.4086025E+03       1.0254957E+01             
          3.4086270E+03       9.5322266E+00             
          3.4086514E+03       6.5464988E+00             
          3.4086755E+03       8.6215734E+00             
          3.4087000E+03       1.1637476E+01             
          3.4087241E+03       1.2509058E+01             
          3.4087485E+03       1.2071575E+01             
          3.4087729E+03       1.1054743E+01             
          3.4087971E+03       8.7765064E+00             
          3.4088215E+03       8.6906595E+00             
          3.4088459E+03       8.7617769E+00             
          3.4088701E+03       9.2267218E+00             
          3.4088945E+03       1.1291982E+01             
          3.4089189E+03       9.9502401E+00             
          3.4089431E+03       8.9524460E+00             
          3.4089675E+03       1.2339088E+01             
          3.4089919E+03       1.0793890E+01             
          3.4090161E+03       1.0193982E+01             
          3.4090405E+03       1.1839557E+01             
          3.4090647E+03       9.8923483E+00             
          3.4090891E+03       8.1038685E+00             
          3.4091135E+03       7.0243640E+00             
          3.4091377E+03       1.2003138E+01             
          3.4091621E+03       1.0775593E+01             
          3.4091865E+03       9.1631470E+00             
          3.4092107E+03       1.1554351E+01             
          3.4092351E+03       1.2545130E+01             
          3.4092595E+03       1.3661135E+01             
          3.4092837E+03       1.5205490E+01             
          3.4093081E+03       1.4750491E+01             
          3.4093325E+03       1.2240412E+01             
          3.4093567E+03       9.3937540E+00             
          3.4093811E+03       1.0911939E+01             
          3.4094053E+03       8.8822927E+00             
          3.4094297E+03       7.8292704E+00             
          3.4094541E+03       1.1766261E+01             
          3.4094783E+03       1.1208871E+01             
          3.4095027E+03       1.0128336E+01             
          3.4095271E+03       9.8748121E+00             
          3.4095513E+03       1.5844741E+01             
          3.4095757E+03       1.3313856E+01             
          3.4096001E+03       8.5954113E+00             
          3.4096243E+03       1.0699730E+01             
          3.4096487E+03       1.0573007E+01             
          3.4096731E+03       9.5792341E+00             
          3.4096973E+03       7.1449351E+00             
          3.4097217E+03       8.5993729E+00             
          3.4097458E+03       9.7475576E+00             
          3.4097703E+03       1.1123266E+01             
          3.4097947E+03       1.0314235E+01             
          3.4098188E+03       8.0229607E+00             
          3.4098433E+03       8.3418770E+00             
          3.4098677E+03       1.3539295E+01             
          3.4098918E+03       1.0436855E+01             
          3.4099163E+03       9.5646229E+00             
          3.4099407E+03       1.0051359E+01             
          3.4099648E+03       1.2536877E+01             
          3.4099893E+03       1.2031916E+01             
          3.4100137E+03       1.0531051E+01             
          3.4100378E+03       1.2227715E+01             
          3.4100623E+03       1.1578876E+01             
          3.4100864E+03       1.1752393E+01             
          3.4101108E+03       1.3474713E+01             
          3.4101353E+03       1.2549180E+01             
          3.4101594E+03       1.3581575E+01             
          3.4101838E+03       1.3407542E+01             
          3.4102083E+03       1.1820300E+01             
          3.4102324E+03       1.4587013E+01             
          3.4102568E+03       1.4680895E+01             
          3.4102812E+03       9.7786999E+00             
          3.4103054E+03       1.1532494E+01             
          3.4103298E+03       1.2953524E+01             
          3.4103542E+03       1.1883957E+01             
          3.4103784E+03       9.3510284E+00             
          3.4104028E+03       1.1218325E+01             
          3.4104270E+03       1.2153655E+01             
          3.4104514E+03       1.3503502E+01             
          3.4104758E+03       1.3683007E+01             
          3.4105000E+03       1.3112192E+01             
          3.4105244E+03       1.0504778E+01             
          3.4105488E+03       1.3901546E+01             
          3.4105730E+03       1.3230270E+01             
          3.4105974E+03       1.1641432E+01             
          3.4106218E+03       9.4872694E+00             
          3.4106460E+03       9.5702686E+00             
          3.4106704E+03       1.0775401E+01             
          3.4106946E+03       1.2204656E+01             
          3.4107190E+03       5.5583916E+00             
          3.4107434E+03       7.5411625E+00             
          3.4107676E+03       9.9550781E+00             
          3.4107920E+03       9.3197098E+00             
          3.4108164E+03       1.0875839E+01             
          3.4108406E+03       1.1132527E+01             
          3.4108650E+03       7.6904373E+00             
          3.4108894E+03       9.1545792E+00             
          3.4109136E+03       8.0247812E+00             
          3.4109380E+03       8.2050323E+00             
          3.4109624E+03       1.4077366E+01             
          3.4109866E+03       1.0519046E+01             
          3.4110110E+03       1.2706105E+01             
          3.4110352E+03       1.4733596E+01             
          3.4110596E+03       7.1376920E+00             
          3.4110840E+03       1.2226257E+01             
          3.4111082E+03       1.5240153E+01             
          3.4111326E+03       1.2006845E+01             
          3.4111570E+03       1.1025186E+01             
          3.4111812E+03       1.1191626E+01             
          3.4112056E+03       1.2625769E+01             
          3.4112300E+03       1.3248469E+01             
          3.4112542E+03       1.0017394E+01             
          3.4112786E+03       8.8635826E+00             
          3.4113030E+03       9.8054199E+00             
          3.4113271E+03       7.3967690E+00             
          3.4113516E+03       9.4373407E+00             
          3.4113757E+03       1.4720982E+01             
          3.4114001E+03       8.0939808E+00             
          3.4114246E+03       8.8195972E+00             
          3.4114487E+03       1.0846843E+01             
          3.4114731E+03       1.3115602E+01             
          3.4114976E+03       1.1805274E+01             
          3.4115217E+03       1.0165571E+01             
          3.4115461E+03       1.0953122E+01             
          3.4115706E+03       1.1526097E+01             
          3.4115947E+03       7.1758957E+00             
          3.4116191E+03       7.5190430E+00             
          3.4116436E+03       1.4465125E+01             
          3.4116677E+03       1.0333829E+01             
          3.4116921E+03       8.5939980E+00             
          3.4117163E+03       7.3315868E+00             
          3.4117407E+03       1.1202630E+01             
          3.4117651E+03       1.0031857E+01             
          3.4117893E+03       8.6337318E+00             
          3.4118137E+03       6.3542132E+00             
          3.4118381E+03       8.7028046E+00             
          3.4118623E+03       1.1435057E+01             
          3.4118867E+03       1.1322928E+01             
          3.4119111E+03       1.0854148E+01             
          3.4119353E+03       1.3345207E+01             
          3.4119597E+03       1.4293096E+01             
          3.4119841E+03       1.4209877E+01             
          3.4120083E+03       1.4224934E+01             
          3.4120327E+03       1.0768701E+01             
          3.4120569E+03       9.7497816E+00             
          3.4120813E+03       1.4017689E+01             
          3.4121057E+03       8.7659712E+00             
          3.4121299E+03       1.0036935E+01             
          3.4121543E+03       1.0567943E+01             
          3.4121787E+03       1.1700309E+01             
          3.4122029E+03       1.5334125E+01             
          3.4122273E+03       1.2942804E+01             
          3.4122517E+03       9.5782909E+00             
          3.4122759E+03       1.2557406E+01             
          3.4123003E+03       1.0707264E+01             
          3.4123247E+03       1.0035439E+01             
          3.4123489E+03       1.3613814E+01             
          3.4123733E+03       1.1193547E+01             
          3.4123975E+03       1.0387236E+01             
          3.4124219E+03       1.0582803E+01             
          3.4124463E+03       1.2659416E+01             
          3.4124705E+03       9.9830332E+00             
          3.4124949E+03       8.1161375E+00             
          3.4125193E+03       5.9664640E+00             
          3.4125435E+03       1.2723349E+01             
          3.4125679E+03       1.3935812E+01             
          3.4125923E+03       1.1311806E+01             
          3.4126165E+03       9.7482023E+00             
          3.4126409E+03       6.2500186E+00             
          3.4126653E+03       8.6051197E+00             
          3.4126895E+03       1.4193572E+01             
          3.4127139E+03       1.4696620E+01             
          3.4127380E+03       9.7666292E+00             
          3.4127625E+03       8.7234764E+00             
          3.4127869E+03       1.0176852E+01             
          3.4128110E+03       1.3556548E+01             
          3.4128354E+03       1.2450192E+01             
          3.4128599E+03       1.1521230E+01             
          3.4128840E+03       1.2190085E+01             
          3.4129084E+03       1.1691133E+01             
          3.4129329E+03       8.2301645E+00             
          3.4129570E+03       6.6820078E+00             
          3.4129814E+03       1.1951108E+01             
          3.4130059E+03       1.3040814E+01             
          3.4130300E+03       1.1437405E+01             
          3.4130544E+03       1.0611623E+01             
          3.4130786E+03       1.3108468E+01             
          3.4131030E+03       1.1430422E+01             
          3.4131274E+03       9.5634470E+00             
          3.4131516E+03       7.5515442E+00             
          3.4131760E+03       1.1431041E+01             
          3.4132004E+03       7.1493917E+00             
          3.4132246E+03       1.0099837E+01             
          3.4132490E+03       8.8647079E+00             
          3.4132734E+03       9.9087868E+00             
          3.4132976E+03       9.2977743E+00             
          3.4133220E+03       7.7451963E+00             
          3.4133464E+03       1.0486101E+01             
          3.4133706E+03       1.0496112E+01             
          3.4133950E+03       7.5477405E+00             
          3.4134192E+03       7.3828797E+00             
          3.4134436E+03       1.1238728E+01             
          3.4134680E+03       1.5206758E+01             
          3.4134922E+03       1.4359093E+01             
          3.4135166E+03       1.2064758E+01             
          3.4135410E+03       1.6499043E+01             
          3.4135652E+03       1.3873534E+01             
          3.4135896E+03       1.1776472E+01             
          3.4136140E+03       1.3230162E+01             
          3.4136382E+03       1.2234081E+01             
          3.4136626E+03       1.0141513E+01             
          3.4136870E+03       1.0235718E+01             
          3.4137112E+03       1.3248384E+01             
          3.4137356E+03       1.1622681E+01             
          3.4137598E+03       9.8273687E+00             
          3.4137842E+03       8.5731068E+00             
          3.4138086E+03       1.2358943E+01             
          3.4138328E+03       1.1542554E+01             
          3.4138572E+03       1.0468793E+01             
          3.4138816E+03       1.0379864E+01             
          3.4139058E+03       1.2689014E+01             
          3.4139302E+03       1.1493446E+01             
          3.4139546E+03       1.0387145E+01             
          3.4139788E+03       1.0404769E+01             
          3.4140032E+03       9.3336878E+00             
          3.4140276E+03       6.2158952E+00             
          3.4140518E+03       7.9060698E+00             
          3.4140762E+03       1.1641321E+01             
          3.4141003E+03       1.1746143E+01             
          3.4141248E+03       8.8173704E+00             
          3.4141492E+03       9.6472826E+00             
          3.4141733E+03       1.6566263E+01             
          3.4141978E+03       1.2274245E+01             
          3.4142222E+03       9.9235039E+00             
          3.4142463E+03       1.0270709E+01             
          3.4142708E+03       1.1982472E+01             
          3.4142952E+03       2.6759272E+01             
          3.4143193E+03       2.0173342E+01             
          3.4143438E+03       1.3294870E+01             
          3.4143682E+03       8.1895847E+00             
          3.4143923E+03       7.3001580E+00             
          3.4144167E+03       8.8787680E+00             
          3.4144409E+03       1.2459282E+01             
          3.4144653E+03       1.5793791E+01             
          3.4144897E+03       1.2922481E+01             
          3.4145139E+03       8.3214922E+00             
          3.4145383E+03       8.6812277E+00             
          3.4145627E+03       1.2080018E+01             
          3.4145869E+03       1.1917078E+01             
          3.4146113E+03       1.2552334E+01             
          3.4146357E+03       1.3355931E+01             
          3.4146599E+03       1.2251862E+01             
          3.4146843E+03       1.0104397E+01             
          3.4147087E+03       9.3651724E+00             
          3.4147329E+03       1.0826395E+01             
          3.4147573E+03       1.2319946E+01             
          3.4147815E+03       9.4528141E+00             
          3.4148059E+03       4.9019055E+00             
          3.4148303E+03       6.3073287E+00             
          3.4148545E+03       9.2025499E+00             
          3.4148789E+03       1.0977738E+01             
          3.4149033E+03       1.2441643E+01             
          3.4149275E+03       1.3484654E+01             
          3.4149519E+03       9.8925524E+00             
          3.4149763E+03       9.1785450E+00             
          3.4150005E+03       8.6184139E+00             
          3.4150249E+03       8.3944387E+00             
          3.4150493E+03       8.5941868E+00             
          3.4150735E+03       8.9292479E+00             
          3.4150979E+03       9.8400116E+00             
          3.4151221E+03       9.7502346E+00             
          3.4151465E+03       1.2043686E+01             
          3.4151709E+03       1.2591998E+01             
          3.4151951E+03       1.1683631E+01             
          3.4152195E+03       8.4507742E+00             
          3.4152439E+03       1.1369213E+01             
          3.4152681E+03       1.2131929E+01             
          3.4152925E+03       1.0769156E+01             
          3.4153169E+03       9.2413788E+00             
          3.4153411E+03       1.0359205E+01             
          3.4153655E+03       1.0766827E+01             
          3.4153899E+03       1.0762301E+01             
          3.4154141E+03       1.1904275E+01             
          3.4154385E+03       8.3872414E+00             
          3.4154626E+03       7.7930512E+00             
          3.4154871E+03       8.8861036E+00             
          3.4155115E+03       9.7721863E+00             
          3.4155356E+03       1.1691380E+01             
          3.4155601E+03       8.7390499E+00             
          3.4155845E+03       1.3530130E+01             
          3.4156086E+03       9.6296062E+00             
          3.4156331E+03       6.4255357E+00             
          3.4156575E+03       7.7199631E+00             
          3.4156816E+03       1.1504688E+01             
          3.4157061E+03       1.4611221E+01             
          3.4157305E+03       1.3209241E+01             
          3.4157546E+03       6.4389424E+00             
          3.4157791E+03       5.5318956E+00             
          3.4158032E+03       9.9771595E+00             
          3.4158276E+03       1.2371102E+01             
          3.4158521E+03       1.5952472E+01             
          3.4158762E+03       1.4529734E+01             
          3.4159006E+03       9.8860168E+00             
          3.4159250E+03       1.0558632E+01             
          3.4159492E+03       1.1355517E+01             
          3.4159736E+03       1.2778073E+01             
          3.4159980E+03       1.5227526E+01             
          3.4160222E+03       1.4146362E+01             
          3.4160466E+03       1.3340265E+01             
          3.4160710E+03       1.1909233E+01             
          3.4160952E+03       1.1383033E+01             
          3.4161196E+03       1.0978884E+01             
          3.4161438E+03       1.1639922E+01             
          3.4161682E+03       1.2528687E+01             
          3.4161926E+03       9.2579165E+00             
          3.4162168E+03       1.1377508E+01             
          3.4162412E+03       1.1304804E+01             
          3.4162656E+03       1.0870877E+01             
          3.4162898E+03       1.0837065E+01             
          3.4163142E+03       6.8684812E+00             
          3.4163386E+03       9.5431376E+00             
          3.4163628E+03       9.8133211E+00             
          3.4163872E+03       9.3454905E+00             
          3.4164116E+03       1.3465965E+01             
          3.4164358E+03       1.2762930E+01             
          3.4164602E+03       1.1257134E+01             
          3.4164844E+03       9.0444498E+00             
          3.4165088E+03       1.0561453E+01             
          3.4165332E+03       1.1749212E+01             
          3.4165574E+03       1.1115124E+01             
          3.4165818E+03       9.7389612E+00             
          3.4166062E+03       8.4523668E+00             
          3.4166304E+03       8.3911610E+00             
          3.4166548E+03       1.0211506E+01             
          3.4166792E+03       1.1105390E+01             
          3.4167034E+03       9.4752922E+00             
          3.4167278E+03       1.1087928E+01             
          3.4167522E+03       1.2868404E+01             
          3.4167764E+03       1.3798763E+01             
          3.4168008E+03       1.2814199E+01             
          3.4168250E+03       8.2516069E+00             
          3.4168494E+03       1.1530508E+01             
          3.4168738E+03       1.1120380E+01             
          3.4168979E+03       7.7234640E+00             
          3.4169224E+03       1.4205709E+01             
          3.4169468E+03       1.1378947E+01             
          3.4169709E+03       9.9717989E+00             
          3.4169954E+03       1.0896668E+01             
          3.4170198E+03       7.3052320E+00             
          3.4170439E+03       9.9125690E+00             
          3.4170684E+03       9.8179235E+00             
          3.4170928E+03       8.7139521E+00             
          3.4171169E+03       1.3056136E+01             
          3.4171414E+03       1.0587248E+01             
          3.4171655E+03       9.6902275E+00             
          3.4171899E+03       9.2706308E+00             
          3.4172144E+03       9.0411959E+00             
          3.4172385E+03       1.0502382E+01             
          3.4172629E+03       7.6357293E+00             
          3.4172874E+03       7.5351243E+00             
          3.4173115E+03       9.6499548E+00             
          3.4173359E+03       1.1655487E+01             
          3.4173604E+03       1.3271379E+01             
          3.4173845E+03       1.0780200E+01             
          3.4174089E+03       1.0464916E+01             
          3.4174333E+03       6.7732491E+00             
          3.4174575E+03       9.2344608E+00             
          3.4174819E+03       1.1180157E+01             
          3.4175061E+03       1.2350808E+01             
          3.4175305E+03       9.4226589E+00             
          3.4175549E+03       7.4863238E+00             
          3.4175791E+03       9.2109108E+00             
          3.4176035E+03       1.0770265E+01             
          3.4176279E+03       1.3608253E+01             
          3.4176521E+03       7.0242243E+00             
          3.4176765E+03       5.8719726E+00             
          3.4177009E+03       9.8310022E+00             
          3.4177251E+03       9.1180143E+00             
          3.4177495E+03       1.3709819E+01             
          3.4177739E+03       1.2748347E+01             
          3.4177981E+03       1.1976492E+01             
          3.4178225E+03       1.2121841E+01             
          3.4178467E+03       1.0125945E+01             
          3.4178711E+03       4.1757722E+00             
          3.4178955E+03       7.6244802E+00             
          3.4179197E+03       1.0729608E+01             
          3.4179441E+03       1.0162045E+01             
          3.4179685E+03       7.4983206E+00             
          3.4179927E+03       1.0391803E+01             
          3.4180171E+03       1.0681349E+01             
          3.4180415E+03       1.0523432E+01             
          3.4180657E+03       1.1129981E+01             
          3.4180901E+03       1.1207332E+01             
          3.4181145E+03       8.4662027E+00             
          3.4181387E+03       9.3073835E+00             
          3.4181631E+03       9.3464165E+00             
          3.4181873E+03       9.3527403E+00             
          3.4182117E+03       9.3503361E+00             
          3.4182361E+03       1.0475304E+01             
          3.4182603E+03       1.0360085E+01             
          3.4182847E+03       1.2132826E+01             
          3.4183091E+03       9.7042084E+00             
          3.4183333E+03       9.6052017E+00             
          3.4183577E+03       1.1276064E+01             
          3.4183821E+03       8.3380051E+00             
          3.4184062E+03       1.1166980E+01             
          3.4184307E+03       1.3606696E+01             
          3.4184551E+03       1.1032952E+01             
          3.4184792E+03       7.2080927E+00             
          3.4185037E+03       1.0978381E+01             
          3.4185278E+03       8.4066010E+00             
          3.4185522E+03       7.8456502E+00             
          3.4185767E+03       8.5463390E+00             
          3.4186008E+03       9.5290756E+00             
          3.4186252E+03       1.5086214E+01             
          3.4186497E+03       1.1607527E+01             
          3.4186738E+03       8.4975901E+00             
          3.4186982E+03       7.7766414E+00             
          3.4187227E+03       9.2106724E+00             
          3.4187468E+03       1.0445920E+01             
          3.4187712E+03       1.0590749E+01             
          3.4187957E+03       1.5290556E+01             
          3.4188198E+03       1.3517447E+01             
          3.4188442E+03       1.1047852E+01             
          3.4188684E+03       1.2513036E+01             
          3.4188928E+03       1.2987447E+01             
          3.4189172E+03       1.2424165E+01             
          3.4189414E+03       8.2417488E+00             
          3.4189658E+03       1.2421858E+01             
          3.4189902E+03       1.3300163E+01             
          3.4190144E+03       9.8375988E+00             
          3.4190388E+03       6.5270648E+00             
          3.4190632E+03       4.1610856E+00             
          3.4190874E+03       9.7191620E+00             
          3.4191118E+03       1.2906051E+01             
          3.4191362E+03       1.5329080E+01             
          3.4191604E+03       1.4715229E+01             
          3.4191848E+03       1.0481565E+01             
          3.4192090E+03       7.3594823E+00             
          3.4192334E+03       8.8458090E+00             
          3.4192578E+03       1.1541534E+01             
          3.4192820E+03       1.0415310E+01             
          3.4193064E+03       1.0287589E+01             
          3.4193308E+03       1.2094139E+01             
          3.4193550E+03       1.2426516E+01             
          3.4193794E+03       1.1170229E+01             
          3.4194038E+03       1.4182773E+01             
          3.4194280E+03       6.3937221E+00             
          3.4194524E+03       7.5756297E+00             
          3.4194768E+03       1.1849694E+01             
          3.4195010E+03       1.1609383E+01             
          3.4195254E+03       8.1606236E+00             
          3.4195496E+03       9.7286091E+00             
          3.4195740E+03       1.3157967E+01             
          3.4195984E+03       1.6862232E+01             
          3.4196226E+03       1.2892754E+01             
          3.4196470E+03       1.0476949E+01             
          3.4196714E+03       1.1829253E+01             
          3.4196956E+03       1.0320931E+01             
          3.4197200E+03       8.1591759E+00             
          3.4197444E+03       9.5175114E+00             
          3.4197686E+03       6.2769260E+00             
          3.4197930E+03       1.1304537E+01             
          3.4198174E+03       1.2240291E+01             
          3.4198416E+03       1.4257484E+01             
          3.4198660E+03       7.7618017E+00             
          3.4198901E+03       1.0227709E+01             
          3.4199146E+03       1.2808151E+01             
          3.4199390E+03       6.5367041E+00             
          3.4199631E+03       3.6236706E+00             
          3.4199875E+03       8.5143099E+00             
          3.4200120E+03       1.1153977E+01             
          3.4200361E+03       1.1690581E+01             
          3.4200605E+03       1.1957228E+01             
          3.4200850E+03       1.1426462E+01             
          3.4201091E+03       9.8762035E+00             
          3.4201335E+03       1.0743434E+01             
          3.4201580E+03       1.0164618E+01             
          3.4201821E+03       9.0125570E+00             
          3.4202065E+03       1.0668360E+01             
          3.4202307E+03       8.7383318E+00             
          3.4202551E+03       1.5297091E+01             
          3.4202795E+03       1.5622063E+01             
          3.4203037E+03       6.8039937E+00             
          3.4203281E+03       1.2653536E+01             
          3.4203525E+03       1.6773094E+01             
          3.4203767E+03       1.2517657E+01             
          3.4204011E+03       1.2436756E+01             
          3.4204255E+03       1.5592614E+01             
          3.4204497E+03       8.8375959E+00             
          3.4204741E+03       9.5452929E+00             
          3.4204985E+03       1.2707362E+01             
          3.4205227E+03       1.1813171E+01             
          3.4205471E+03       8.3306580E+00             
          3.4205713E+03       1.3055160E+01             
          3.4205957E+03       8.7884092E+00             
          3.4206201E+03       1.1351812E+01             
          3.4206443E+03       1.1344717E+01             
          3.4206687E+03       8.2891092E+00             
